chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH02-E0073,00:04:20.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0073_00h04m20s600ms_stable_change.jpg,,Dirección,"Mapa estable con controles de capas y pantalla completa","Mapa; Satélite; pantalla completa",Explorar mapa,VISIBLE,alta,,,"Se observa un marcador en el mapa."
CH02-E0074,00:04:33.400,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0074_00h04m33s400ms_motion_progress.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0074_00h04m33s400ms_DETAIL.jpg,Dirección,"Cambio de encuadre durante interacción con el mapa","Mapa; marcador; controles",Ajustar ubicación,VISIBLE,media,,,"El evento muestra movimiento, pero no permite concluir la regla de coordenadas."
CH02-E0075,00:04:33.800,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0075_00h04m33s800ms_abrupt_change.jpg,,Dirección,"Vista del mapa cambia tras la interacción","Mapa y marcador",Navegar mapa,VISIBLE,media,,,"No queda demostrado si el marcador fue arrastrado o solo se movió el mapa."
CH02-E0076,00:04:35.800,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0076_00h04m35s800ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0076_00h04m35s800ms_DETAIL.jpg,Dirección,"Aparece ayuda para usar Ctrl y desplazar para ampliar el mapa","Ayuda de zoom; pin; cámara",Controlar mapa y ubicación,VISIBLE,alta,,,"La interfaz comunica explícitamente el gesto de zoom."
CH02-E0077,00:04:36.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0077_00h04m36s200ms_abrupt_change.jpg,,Dirección,"Desplazamiento acerca el final del formulario","Mapa; controles inferiores",Continuar hacia acciones finales,VISIBLE,alta,,,"Persisten mapa y marcador."
CH02-E0078,00:04:36.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0078_00h04m36s600ms_abrupt_change.jpg,,Dirección,"Se revela el borde inferior del mapa","Mapa; marcador",Finalizar ubicación,VISIBLE,alta,,,"No se observa confirmación separada del mapa."
CH02-E0079,00:04:37.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0079_00h04m37s200ms_stable_change.jpg,,Alta de paciente,"Aparecen acciones finales Atrás y Guardar","Atrás; Guardar",Cancelar o guardar alta,VISIBLE,alta,,,"El video no activa ninguna acción final."
CH02-E0080,00:04:37.600,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0080_00h04m37s600ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0080_00h04m37s600ms_DETAIL.jpg,Alta de paciente,"Vista detallada del mapa y botones finales","Atrás; Guardar; mapa",Cerrar flujo de alta,VISIBLE,alta,,,"No hay mensaje de validación o éxito."
CH02-E0081,00:04:38.200,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0081_00h04m38s200ms_abrupt_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0081_00h04m38s200ms_DETAIL.jpg,Alta de paciente,"El cursor se aproxima a Guardar sin confirmación visible","Guardar",Preparar envío del formulario,VISIBLE,alta,,,"No debe interpretarse como clic ni como alta completada."
CH02-E0082,00:04:39.000,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/event_frames/CH02-E0082_00h04m39s000ms_stable_change.jpg,references/video-audit/chapters/CH02_alta_y_edicion_de_pacientes/detail_crops/CH02-E0082_00h04m39s000ms_DETAIL.jpg,Alta de paciente,"El capítulo termina con Atrás y Guardar aún visibles","Atrás; Guardar",Disponibilizar cierre del alta,VISIBLE,alta,,,"No se demuestra guardado, error, confirmación ni persistencia."
